year,month,day,hour,minute,second,xlsdatenum
1990,9,28,13,0,0,33144.54167
1990,9,28,14,0,0,33144.58333
1990,9,28,15,0,0,33144.625
1990,9,28,16,0,0,33144.66667
1990,9,28,17,0,0,33144.70833
1990,9,28,18,0,0,33144.75
1990,9,28,19,0,0,33144.79167
1990,9,28,20,0,0,33144.83333
1990,9,28,21,0,0,33144.875
1990,9,28,22,0,0,33144.91667
1990,9,28,23,0,0,33144.95833
1990,9,29,0,0,0,33145
1990,9,29,1,0,0,33145.04167
1990,9,29,2,0,0,33145.08333
1990,9,29,3,0,0,33145.125
1990,9,29,4,0,0,33145.16667
1990,9,29,5,0,0,33145.20833
1990,9,29,6,0,0,33145.25
1990,9,29,7,0,0,33145.29167
1990,9,29,8,0,0,33145.33333
1990,9,29,9,0,0,33145.375
1990,9,29,10,0,0,33145.41667
1990,9,29,11,0,0,33145.45833
1990,9,29,12,0,0,33145.5
1990,9,29,13,0,0,33145.54167
1990,9,29,14,0,0,33145.58333
1990,9,29,15,0,0,33145.625
1990,9,29,16,0,0,33145.66667
1990,9,29,17,0,0,33145.70833
1990,9,29,18,0,0,33145.75
1990,9,29,19,0,0,33145.79167
1990,9,29,20,0,0,33145.83333
1990,9,29,21,0,0,33145.875
1990,9,29,22,0,0,33145.91667
1990,9,29,23,0,0,33145.95833
1990,9,30,0,0,0,33146
1990,9,30,1,0,0,33146.04167
1990,9,30,2,0,0,33146.08333
1990,9,30,3,0,0,33146.125
1990,9,30,4,0,0,33146.16667
1990,9,30,5,0,0,33146.20833
1990,9,30,6,0,0,33146.25
1990,9,30,7,0,0,33146.29167
1990,9,30,8,0,0,33146.33333
1990,9,30,9,0,0,33146.375
1990,9,30,10,0,0,33146.41667
1990,9,30,11,0,0,33146.45833
1990,9,30,12,0,0,33146.5
1990,9,30,13,0,0,33146.54167
1990,9,30,14,0,0,33146.58333
1990,9,30,15,0,0,33146.625
1990,9,30,16,0,0,33146.66667
1990,9,30,17,0,0,33146.70833
1990,9,30,18,0,0,33146.75
1990,9,30,19,0,0,33146.79167
1990,9,30,20,0,0,33146.83333
1990,9,30,21,0,0,33146.875
1990,9,30,22,0,0,33146.91667
1990,9,30,23,0,0,33146.95833
1990,10,1,0,0,0,33147
1990,10,1,1,0,0,33147.04167
1990,10,1,2,0,0,33147.08333
1990,10,1,3,0,0,33147.125
1990,10,1,4,0,0,33147.16667
1990,10,1,5,0,0,33147.20833
1990,10,1,6,0,0,33147.25
1990,10,1,7,0,0,33147.29167
1990,10,1,8,0,0,33147.33333
1990,10,1,9,0,0,33147.375
1990,10,1,10,0,0,33147.41667
1990,10,1,11,0,0,33147.45833
1990,10,1,12,0,0,33147.5
1990,10,1,13,0,0,33147.54167
1990,10,1,14,0,0,33147.58333
1990,10,1,15,0,0,33147.625
1990,10,1,16,0,0,33147.66667
1990,10,1,17,0,0,33147.70833
1990,10,1,18,0,0,33147.75
1990,10,1,19,0,0,33147.79167
1990,10,1,20,0,0,33147.83333
1990,10,1,21,0,0,33147.875
1990,10,1,22,0,0,33147.91667
1990,10,1,23,0,0,33147.95833
1990,10,2,0,0,0,33148
1990,10,2,1,0,0,33148.04167
1990,10,2,2,0,0,33148.08333
1990,10,2,3,0,0,33148.125
1990,10,2,4,0,0,33148.16667
1990,10,2,5,0,0,33148.20833
1990,10,2,6,0,0,33148.25
1990,10,2,7,0,0,33148.29167
1990,10,2,8,0,0,33148.33333
1990,10,2,9,0,0,33148.375
1990,10,2,10,0,0,33148.41667
1990,10,2,11,0,0,33148.45833
1990,10,2,12,0,0,33148.5
1990,10,2,13,0,0,33148.54167
1990,10,2,14,0,0,33148.58333
1990,10,2,15,0,0,33148.625
1990,10,2,16,0,0,33148.66667
1990,10,2,17,0,0,33148.70833
1990,10,2,18,0,0,33148.75
1990,10,2,19,0,0,33148.79167
1990,10,2,20,0,0,33148.83333
1990,10,2,21,0,0,33148.875
1990,10,2,22,0,0,33148.91667
1990,10,2,23,0,0,33148.95833
1990,10,3,0,0,0,33149
1990,10,3,1,0,0,33149.04167
1990,10,3,2,0,0,33149.08333
1990,10,3,3,0,0,33149.125
1990,10,3,4,0,0,33149.16667
1990,10,3,5,0,0,33149.20833
1990,10,3,6,0,0,33149.25
1990,10,3,7,0,0,33149.29167
1990,10,3,8,0,0,33149.33333
1990,10,3,9,0,0,33149.375
1990,10,3,10,0,0,33149.41667
1990,10,3,11,0,0,33149.45833
1990,10,3,12,0,0,33149.5
1990,10,3,13,0,0,33149.54167
1990,10,3,14,0,0,33149.58333
1990,10,3,15,0,0,33149.625
1990,10,3,16,0,0,33149.66667
1990,10,3,17,0,0,33149.70833
1990,10,3,18,0,0,33149.75
1990,10,3,19,0,0,33149.79167
1990,10,3,20,0,0,33149.83333
1990,10,3,21,0,0,33149.875
1990,10,3,22,0,0,33149.91667
1990,10,3,23,0,0,33149.95833
1990,10,4,0,0,0,33150
1990,10,4,1,0,0,33150.04167
1990,10,4,2,0,0,33150.08333
1990,10,4,3,0,0,33150.125
1990,10,4,4,0,0,33150.16667
1990,10,4,5,0,0,33150.20833
1990,10,4,6,0,0,33150.25
1990,10,4,7,0,0,33150.29167
1990,10,4,8,0,0,33150.33333
1990,10,4,9,0,0,33150.375
1990,10,4,10,0,0,33150.41667
1990,10,4,11,0,0,33150.45833
1990,10,4,12,0,0,33150.5
1990,10,4,13,0,0,33150.54167
1990,10,4,14,0,0,33150.58333
1990,10,4,15,0,0,33150.625
1990,10,4,16,0,0,33150.66667
1990,10,4,17,0,0,33150.70833
1990,10,4,18,0,0,33150.75
1990,10,4,19,0,0,33150.79167
1990,10,4,20,0,0,33150.83333
1990,10,4,21,0,0,33150.875
1990,10,4,22,0,0,33150.91667
1990,10,4,23,0,0,33150.95833
1990,10,5,0,0,0,33151
1990,10,5,1,0,0,33151.04167
1990,10,5,2,0,0,33151.08333
1990,10,5,3,0,0,33151.125
1990,10,5,4,0,0,33151.16667
1990,10,5,5,0,0,33151.20833
1990,10,5,6,0,0,33151.25
1990,10,5,7,0,0,33151.29167
1990,10,5,8,0,0,33151.33333
1990,10,5,9,0,0,33151.375
1990,10,5,10,0,0,33151.41667
1990,10,5,11,0,0,33151.45833
1990,10,5,12,0,0,33151.5
1990,10,5,13,0,0,33151.54167
1990,10,5,14,0,0,33151.58333
1990,10,5,15,0,0,33151.625
1990,10,5,16,0,0,33151.66667
1990,10,5,17,0,0,33151.70833
1990,10,5,18,0,0,33151.75
1990,10,5,19,0,0,33151.79167
1990,10,5,20,0,0,33151.83333
1990,10,5,21,0,0,33151.875
1990,10,5,22,0,0,33151.91667
1990,10,5,23,0,0,33151.95833
1990,10,6,0,0,0,33152
1990,10,6,1,0,0,33152.04167
1990,10,6,2,0,0,33152.08333
1990,10,6,3,0,0,33152.125
1990,10,6,4,0,0,33152.16667
1990,10,6,5,0,0,33152.20833
1990,10,6,6,0,0,33152.25
1990,10,6,7,0,0,33152.29167
1990,10,6,8,0,0,33152.33333
1990,10,6,9,0,0,33152.375
1990,10,6,10,0,0,33152.41667
1990,10,6,11,0,0,33152.45833
1990,10,6,12,0,0,33152.5
1990,10,6,13,0,0,33152.54167
1990,10,6,14,0,0,33152.58333
1990,10,6,15,0,0,33152.625
1990,10,6,16,0,0,33152.66667
1990,10,6,17,0,0,33152.70833
1990,10,6,18,0,0,33152.75
1990,10,6,19,0,0,33152.79167
1990,10,6,20,0,0,33152.83333
1990,10,6,21,0,0,33152.875
1990,10,6,22,0,0,33152.91667
1990,10,6,23,0,0,33152.95833
1990,10,7,0,0,0,33153
1990,10,7,1,0,0,33153.04167
1990,10,7,2,0,0,33153.08333
1990,10,7,3,0,0,33153.125
1990,10,7,4,0,0,33153.16667
1990,10,7,5,0,0,33153.20833
1990,10,7,6,0,0,33153.25
1990,10,7,7,0,0,33153.29167
1990,10,7,8,0,0,33153.33333
1990,10,7,9,0,0,33153.375
1990,10,7,10,0,0,33153.41667
1990,10,7,11,0,0,33153.45833
1990,10,7,12,0,0,33153.5
1990,10,7,13,0,0,33153.54167
1990,10,7,14,0,0,33153.58333
1990,10,7,15,0,0,33153.625
1990,10,7,16,0,0,33153.66667
1990,10,7,17,0,0,33153.70833
1990,10,7,18,0,0,33153.75
1990,10,7,19,0,0,33153.79167
1990,10,7,20,0,0,33153.83333
1990,10,7,21,0,0,33153.875
1990,10,7,22,0,0,33153.91667
1990,10,7,23,0,0,33153.95833
1990,10,8,0,0,0,33154
1990,10,8,1,0,0,33154.04167
1990,10,8,2,0,0,33154.08333
1990,10,8,3,0,0,33154.125
1990,10,8,4,0,0,33154.16667
1990,10,8,5,0,0,33154.20833
1990,10,8,6,0,0,33154.25
1990,10,8,7,0,0,33154.29167
1990,10,8,8,0,0,33154.33333
1990,10,8,9,0,0,33154.375
1990,10,8,10,0,0,33154.41667
1990,10,8,11,0,0,33154.45833
1990,10,8,12,0,0,33154.5
1990,10,8,13,0,0,33154.54167
1990,10,8,14,0,0,33154.58333
1990,10,8,15,0,0,33154.625
1990,10,8,16,0,0,33154.66667
1990,10,8,17,0,0,33154.70833
1990,10,8,18,0,0,33154.75
1990,10,8,19,0,0,33154.79167
1990,10,8,20,0,0,33154.83333
1990,10,8,21,0,0,33154.875
1990,10,8,22,0,0,33154.91667
1990,10,8,23,0,0,33154.95833
1990,10,9,0,0,0,33155
1990,10,9,1,0,0,33155.04167
1990,10,9,2,0,0,33155.08333
1990,10,9,3,0,0,33155.125
1990,10,9,4,0,0,33155.16667
1990,10,9,5,0,0,33155.20833
1990,10,9,6,0,0,33155.25
1990,10,9,7,0,0,33155.29167
1990,10,9,8,0,0,33155.33333
1990,10,9,9,0,0,33155.375
1990,10,9,10,0,0,33155.41667
1990,10,9,11,0,0,33155.45833
1990,10,9,12,0,0,33155.5
1990,10,9,13,0,0,33155.54167
1990,10,9,14,0,0,33155.58333
1990,10,9,15,0,0,33155.625
1990,10,9,16,0,0,33155.66667
1990,10,9,17,0,0,33155.70833
1990,10,9,18,0,0,33155.75
1990,10,9,19,0,0,33155.79167
1990,10,9,20,0,0,33155.83333
1990,10,9,21,0,0,33155.875
1990,10,9,22,0,0,33155.91667
1990,10,9,23,0,0,33155.95833
1990,10,10,0,0,0,33156
1990,10,10,1,0,0,33156.04167
1990,10,10,2,0,0,33156.08333
1990,10,10,3,0,0,33156.125
1990,10,10,4,0,0,33156.16667
1990,10,10,5,0,0,33156.20833
1990,10,10,6,0,0,33156.25
1990,10,10,7,0,0,33156.29167
1990,10,10,8,0,0,33156.33333
1990,10,10,9,0,0,33156.375
1990,10,10,10,0,0,33156.41667
1990,10,10,11,0,0,33156.45833
1990,10,10,12,0,0,33156.5
1990,10,10,13,0,0,33156.54167
1990,10,10,14,0,0,33156.58333
1990,10,10,15,0,0,33156.625
1990,10,10,16,0,0,33156.66667
1990,10,10,17,0,0,33156.70833
1990,10,10,18,0,0,33156.75
1990,10,10,19,0,0,33156.79167
1990,10,10,20,0,0,33156.83333
1990,10,10,21,0,0,33156.875
1990,10,10,22,0,0,33156.91667
1990,10,10,23,0,0,33156.95833
1990,10,11,0,0,0,33157
1990,10,11,1,0,0,33157.04167
1990,10,11,2,0,0,33157.08333
1990,10,11,3,0,0,33157.125
1990,10,11,4,0,0,33157.16667
1990,10,11,5,0,0,33157.20833
1990,10,11,6,0,0,33157.25
1990,10,11,7,0,0,33157.29167
1990,10,11,8,0,0,33157.33333
1990,10,11,9,0,0,33157.375
1990,10,11,10,0,0,33157.41667
1990,10,11,11,0,0,33157.45833
1990,10,11,12,0,0,33157.5
1990,10,11,13,0,0,33157.54167
1990,10,11,14,0,0,33157.58333
1990,10,11,15,0,0,33157.625
1990,10,11,16,0,0,33157.66667
1990,10,11,17,0,0,33157.70833
1990,10,11,18,0,0,33157.75
1990,10,11,19,0,0,33157.79167
1990,10,11,20,0,0,33157.83333
1990,10,11,21,0,0,33157.875
1990,10,11,22,0,0,33157.91667
1990,10,11,23,0,0,33157.95833
1990,10,12,0,0,0,33158
1990,10,12,1,0,0,33158.04167
1990,10,12,2,0,0,33158.08333
1990,10,12,3,0,0,33158.125
1990,10,12,4,0,0,33158.16667
1990,10,12,5,0,0,33158.20833
1990,10,12,6,0,0,33158.25
1990,10,12,7,0,0,33158.29167
1990,10,12,8,0,0,33158.33333
1990,10,12,9,0,0,33158.375
1990,10,12,10,0,0,33158.41667
1990,10,12,11,0,0,33158.45833
1990,10,12,12,0,0,33158.5
1990,10,12,13,0,0,33158.54167
1990,10,12,14,0,0,33158.58333
1990,10,12,15,0,0,33158.625
1990,10,12,16,0,0,33158.66667
1990,10,12,17,0,0,33158.70833
1990,10,12,18,0,0,33158.75
1990,10,12,19,0,0,33158.79167
1990,10,12,20,0,0,33158.83333
1990,10,12,21,0,0,33158.875
1990,10,12,22,0,0,33158.91667
1990,10,12,23,0,0,33158.95833
1990,10,13,0,0,0,33159
1990,10,13,1,0,0,33159.04167
1990,10,13,2,0,0,33159.08333
1990,10,13,3,0,0,33159.125
1990,10,13,4,0,0,33159.16667
1990,10,13,5,0,0,33159.20833
1990,10,13,6,0,0,33159.25
1990,10,13,7,0,0,33159.29167
1990,10,13,8,0,0,33159.33333
1990,10,13,9,0,0,33159.375
1990,10,13,10,0,0,33159.41667
1990,10,13,11,0,0,33159.45833
1990,10,13,12,0,0,33159.5
1990,10,13,13,0,0,33159.54167
1990,10,13,14,0,0,33159.58333
1990,10,13,15,0,0,33159.625
1990,10,13,16,0,0,33159.66667
1990,10,13,17,0,0,33159.70833
1990,10,13,18,0,0,33159.75
1990,10,13,19,0,0,33159.79167
1990,10,13,20,0,0,33159.83333
1990,10,13,21,0,0,33159.875
1990,10,13,22,0,0,33159.91667
1990,10,13,23,0,0,33159.95833
1990,10,14,0,0,0,33160
1990,10,14,1,0,0,33160.04167
1990,10,14,2,0,0,33160.08333
1990,10,14,3,0,0,33160.125
1990,10,14,4,0,0,33160.16667
1990,10,14,5,0,0,33160.20833
1990,10,14,6,0,0,33160.25
1990,10,14,7,0,0,33160.29167
1990,10,14,8,0,0,33160.33333
1990,10,14,9,0,0,33160.375
1990,10,14,10,0,0,33160.41667
1990,10,14,11,0,0,33160.45833
1990,10,14,12,0,0,33160.5
1990,10,14,13,0,0,33160.54167
1990,10,14,14,0,0,33160.58333
1990,10,14,15,0,0,33160.625
1990,10,14,16,0,0,33160.66667
1990,10,14,17,0,0,33160.70833
1990,10,14,18,0,0,33160.75
1990,10,14,19,0,0,33160.79167
1990,10,14,20,0,0,33160.83333
1990,10,14,21,0,0,33160.875
1990,10,14,22,0,0,33160.91667
1990,10,14,23,0,0,33160.95833
1990,10,15,0,0,0,33161
1990,10,15,1,0,0,33161.04167
1990,10,15,2,0,0,33161.08333
1990,10,15,3,0,0,33161.125
1990,10,15,4,0,0,33161.16667
1990,10,15,5,0,0,33161.20833
1990,10,15,6,0,0,33161.25
1990,10,15,7,0,0,33161.29167
1990,10,15,8,0,0,33161.33333
1990,10,15,9,0,0,33161.375
1990,10,15,10,0,0,33161.41667
1990,10,15,11,0,0,33161.45833
1990,10,15,12,0,0,33161.5
1990,10,15,13,0,0,33161.54167
1990,10,15,14,0,0,33161.58333
1990,10,15,15,0,0,33161.625
1990,10,15,16,0,0,33161.66667
1990,10,15,17,0,0,33161.70833
1990,10,15,18,0,0,33161.75
1990,10,15,19,0,0,33161.79167
1990,10,15,20,0,0,33161.83333
1990,10,15,21,0,0,33161.875
1990,10,15,22,0,0,33161.91667
1990,10,15,23,0,0,33161.95833
1990,10,16,0,0,0,33162
1990,10,16,1,0,0,33162.04167
1990,10,16,2,0,0,33162.08333
1990,10,16,3,0,0,33162.125
1990,10,16,4,0,0,33162.16667
1990,10,16,5,0,0,33162.20833
1990,10,16,6,0,0,33162.25
1990,10,16,7,0,0,33162.29167
1990,10,16,8,0,0,33162.33333
1990,10,16,9,0,0,33162.375
1990,10,16,10,0,0,33162.41667
1990,10,16,11,0,0,33162.45833
1990,10,16,12,0,0,33162.5
1990,10,16,13,0,0,33162.54167
1990,10,16,14,0,0,33162.58333
1990,10,16,15,0,0,33162.625
1990,10,16,16,0,0,33162.66667
1990,10,16,17,0,0,33162.70833
1990,10,16,18,0,0,33162.75
1990,10,16,19,0,0,33162.79167
1990,10,16,20,0,0,33162.83333
1990,10,16,21,0,0,33162.875
1990,10,16,22,0,0,33162.91667
1990,10,16,23,0,0,33162.95833
1990,10,17,0,0,0,33163
1990,10,17,1,0,0,33163.04167
1990,10,17,2,0,0,33163.08333
1990,10,17,3,0,0,33163.125
1990,10,17,4,0,0,33163.16667
1990,10,17,5,0,0,33163.20833
1990,10,17,6,0,0,33163.25
1990,10,17,7,0,0,33163.29167
1990,10,17,8,0,0,33163.33333
1990,10,17,9,0,0,33163.375
1990,10,17,10,0,0,33163.41667
1990,10,17,11,0,0,33163.45833
1990,10,17,12,0,0,33163.5
1990,10,17,13,0,0,33163.54167
1990,10,17,14,0,0,33163.58333
1990,10,17,15,0,0,33163.625
1990,10,17,16,0,0,33163.66667
1990,10,17,17,0,0,33163.70833
1990,10,17,18,0,0,33163.75
1990,10,17,19,0,0,33163.79167
1990,10,17,20,0,0,33163.83333
1990,10,17,21,0,0,33163.875
1990,10,17,22,0,0,33163.91667
1990,10,17,23,0,0,33163.95833
1990,10,18,0,0,0,33164
1990,10,18,1,0,0,33164.04167
1990,10,18,2,0,0,33164.08333
1990,10,18,3,0,0,33164.125
1990,10,18,4,0,0,33164.16667
1990,10,18,5,0,0,33164.20833
1990,10,18,6,0,0,33164.25
1990,10,18,7,0,0,33164.29167
1990,10,18,8,0,0,33164.33333
1990,10,18,9,0,0,33164.375
1990,10,18,10,0,0,33164.41667
1990,10,18,11,0,0,33164.45833
1990,10,18,12,0,0,33164.5
1990,10,18,13,0,0,33164.54167
1990,10,18,14,0,0,33164.58333
1990,10,18,15,0,0,33164.625
1990,10,18,16,0,0,33164.66667
1990,10,18,17,0,0,33164.70833
1990,10,18,18,0,0,33164.75
1990,10,18,19,0,0,33164.79167
1990,10,18,20,0,0,33164.83333
1990,10,18,21,0,0,33164.875
1990,10,18,22,0,0,33164.91667
1990,10,18,23,0,0,33164.95833
1990,10,19,0,0,0,33165
1990,10,19,1,0,0,33165.04167
1990,10,19,2,0,0,33165.08333
1990,10,19,3,0,0,33165.125
1990,10,19,4,0,0,33165.16667
1990,10,19,5,0,0,33165.20833
1990,10,19,6,0,0,33165.25
1990,10,19,7,0,0,33165.29167
1990,10,19,8,0,0,33165.33333
1990,10,19,9,0,0,33165.375
1990,10,19,10,0,0,33165.41667
1990,10,19,11,0,0,33165.45833
1990,10,19,12,0,0,33165.5
1990,10,19,13,0,0,33165.54167
1990,10,19,14,0,0,33165.58333
1990,10,19,15,0,0,33165.625
1990,10,19,16,0,0,33165.66667
1990,10,19,17,0,0,33165.70833
1990,10,19,18,0,0,33165.75
1990,10,19,19,0,0,33165.79167
1990,10,19,20,0,0,33165.83333
1990,10,19,21,0,0,33165.875
1990,10,19,22,0,0,33165.91667
1990,10,19,23,0,0,33165.95833
1990,10,20,0,0,0,33166
1990,10,20,1,0,0,33166.04167
1990,10,20,2,0,0,33166.08333
1990,10,20,3,0,0,33166.125
1990,10,20,4,0,0,33166.16667
1990,10,20,5,0,0,33166.20833
1990,10,20,6,0,0,33166.25
1990,10,20,7,0,0,33166.29167
1990,10,20,8,0,0,33166.33333
1990,10,20,9,0,0,33166.375
1990,10,20,10,0,0,33166.41667
1990,10,20,11,0,0,33166.45833
1990,10,20,12,0,0,33166.5
1990,10,20,13,0,0,33166.54167
1990,10,20,14,0,0,33166.58333
1990,10,20,15,0,0,33166.625
1990,10,20,16,0,0,33166.66667
1990,10,20,17,0,0,33166.70833
1990,10,20,18,0,0,33166.75
1990,10,20,19,0,0,33166.79167
1990,10,20,20,0,0,33166.83333
1990,10,20,21,0,0,33166.875
1990,10,20,22,0,0,33166.91667
1990,10,20,23,0,0,33166.95833
1990,10,21,0,0,0,33167
1990,10,21,1,0,0,33167.04167
1990,10,21,2,0,0,33167.08333
1990,10,21,3,0,0,33167.125
1990,10,21,4,0,0,33167.16667
1990,10,21,5,0,0,33167.20833
1990,10,21,6,0,0,33167.25
1990,10,21,7,0,0,33167.29167
1990,10,21,8,0,0,33167.33333
1990,10,21,9,0,0,33167.375
1990,10,21,10,0,0,33167.41667
1990,10,21,11,0,0,33167.45833
1990,10,21,12,0,0,33167.5
1990,10,21,13,0,0,33167.54167
1990,10,21,14,0,0,33167.58333
1990,10,21,15,0,0,33167.625
1990,10,21,16,0,0,33167.66667
1990,10,21,17,0,0,33167.70833
1990,10,21,18,0,0,33167.75
1990,10,21,19,0,0,33167.79167
1990,10,21,20,0,0,33167.83333
1990,10,21,21,0,0,33167.875
1990,10,21,22,0,0,33167.91667
1990,10,21,23,0,0,33167.95833
1990,10,22,0,0,0,33168
1990,10,22,1,0,0,33168.04167
1990,10,22,2,0,0,33168.08333
1990,10,22,3,0,0,33168.125
1990,10,22,4,0,0,33168.16667
1990,10,22,5,0,0,33168.20833
1990,10,22,6,0,0,33168.25
1990,10,22,7,0,0,33168.29167
1990,10,22,8,0,0,33168.33333
1990,10,22,9,0,0,33168.375
1990,10,22,10,0,0,33168.41667
1990,10,22,11,0,0,33168.45833
1990,10,22,12,0,0,33168.5
1990,10,22,13,0,0,33168.54167
1990,10,22,14,0,0,33168.58333
1990,10,22,15,0,0,33168.625
1990,10,22,16,0,0,33168.66667
1990,10,22,17,0,0,33168.70833
1990,10,22,18,0,0,33168.75
1990,10,22,19,0,0,33168.79167
1990,10,22,20,0,0,33168.83333
1990,10,22,21,0,0,33168.875
1990,10,22,22,0,0,33168.91667
1990,10,22,23,0,0,33168.95833
1990,10,23,0,0,0,33169
1990,10,23,1,0,0,33169.04167
1990,10,23,2,0,0,33169.08333
1990,10,23,3,0,0,33169.125
1990,10,23,4,0,0,33169.16667
1990,10,23,5,0,0,33169.20833
1990,10,23,6,0,0,33169.25
1990,10,23,7,0,0,33169.29167
1990,10,23,8,0,0,33169.33333
1990,10,23,9,0,0,33169.375
1990,10,23,10,0,0,33169.41667
1990,10,23,11,0,0,33169.45833
1990,10,23,12,0,0,33169.5
1990,10,23,13,0,0,33169.54167
1990,10,23,14,0,0,33169.58333
1990,10,23,15,0,0,33169.625
1990,10,23,16,0,0,33169.66667
1990,10,23,17,0,0,33169.70833
1990,10,23,18,0,0,33169.75
1990,10,23,19,0,0,33169.79167
1990,10,23,20,0,0,33169.83333
1990,10,23,21,0,0,33169.875
1990,10,23,22,0,0,33169.91667
1990,10,23,23,0,0,33169.95833
1990,10,24,0,0,0,33170
1990,10,24,1,0,0,33170.04167
1990,10,24,2,0,0,33170.08333
1990,10,24,3,0,0,33170.125
1990,10,24,4,0,0,33170.16667
1990,10,24,5,0,0,33170.20833
1990,10,24,6,0,0,33170.25
1990,10,24,7,0,0,33170.29167
1990,10,24,8,0,0,33170.33333
1990,10,24,9,0,0,33170.375
1990,10,24,10,0,0,33170.41667
1990,10,24,11,0,0,33170.45833
1990,10,24,12,0,0,33170.5
1990,10,24,13,0,0,33170.54167
1990,10,24,14,0,0,33170.58333
1990,10,24,15,0,0,33170.625
1990,10,24,16,0,0,33170.66667
1990,10,24,17,0,0,33170.70833
1990,10,24,18,0,0,33170.75
1990,10,24,19,0,0,33170.79167
1990,10,24,20,0,0,33170.83333
1990,10,24,21,0,0,33170.875
1990,10,24,22,0,0,33170.91667
1990,10,24,23,0,0,33170.95833
1990,10,25,0,0,0,33171
1990,10,25,1,0,0,33171.04167
1990,10,25,2,0,0,33171.08333
1990,10,25,3,0,0,33171.125
1990,10,25,4,0,0,33171.16667
1990,10,25,5,0,0,33171.20833
1990,10,25,6,0,0,33171.25
1990,10,25,7,0,0,33171.29167
1990,10,25,8,0,0,33171.33333
1990,10,25,9,0,0,33171.375
1990,10,25,10,0,0,33171.41667
1990,10,25,11,0,0,33171.45833
1990,10,25,12,0,0,33171.5
1990,10,25,13,0,0,33171.54167
1990,10,25,14,0,0,33171.58333
1990,10,25,15,0,0,33171.625
1990,10,25,16,0,0,33171.66667
1990,10,25,17,0,0,33171.70833
1990,10,25,18,0,0,33171.75
1990,10,25,19,0,0,33171.79167
1990,10,25,20,0,0,33171.83333
1990,10,25,21,0,0,33171.875
1990,10,25,22,0,0,33171.91667
1990,10,25,23,0,0,33171.95833
1990,10,26,0,0,0,33172
1990,10,26,1,0,0,33172.04167
1990,10,26,2,0,0,33172.08333
1990,10,26,3,0,0,33172.125
1990,10,26,4,0,0,33172.16667
1990,10,26,5,0,0,33172.20833
1990,10,26,6,0,0,33172.25
1990,10,26,7,0,0,33172.29167
1990,10,26,8,0,0,33172.33333
1990,10,26,9,0,0,33172.375
1990,10,26,10,0,0,33172.41667
1990,10,26,11,0,0,33172.45833
1990,10,26,12,0,0,33172.5
1990,10,26,13,0,0,33172.54167
1990,10,26,14,0,0,33172.58333
1990,10,26,15,0,0,33172.625
1990,10,26,16,0,0,33172.66667
1990,10,26,17,0,0,33172.70833
1990,10,26,18,0,0,33172.75
1990,10,26,19,0,0,33172.79167
1990,10,26,20,0,0,33172.83333
1990,10,26,21,0,0,33172.875
1990,10,26,22,0,0,33172.91667
1990,10,26,23,0,0,33172.95833
1990,10,27,0,0,0,33173
1990,10,27,1,0,0,33173.04167
1990,10,27,2,0,0,33173.08333
1990,10,27,3,0,0,33173.125
1990,10,27,4,0,0,33173.16667
1990,10,27,5,0,0,33173.20833
1990,10,27,6,0,0,33173.25
1990,10,27,7,0,0,33173.29167
1990,10,27,8,0,0,33173.33333
1990,10,27,9,0,0,33173.375
1990,10,27,10,0,0,33173.41667
1990,10,27,11,0,0,33173.45833
1990,10,27,12,0,0,33173.5
1990,10,27,13,0,0,33173.54167
1990,10,27,14,0,0,33173.58333
1990,10,27,15,0,0,33173.625
1990,10,27,16,0,0,33173.66667
1990,10,27,17,0,0,33173.70833
1990,10,27,18,0,0,33173.75
1990,10,27,19,0,0,33173.79167
1990,10,27,20,0,0,33173.83333
1990,10,27,21,0,0,33173.875
1990,10,27,22,0,0,33173.91667
1990,10,27,23,0,0,33173.95833
1990,10,28,0,0,0,33174
1990,10,28,1,0,0,33174.04167
1990,10,28,2,0,0,33174.08333
1990,10,28,3,0,0,33174.125
1990,10,28,4,0,0,33174.16667
1990,10,28,5,0,0,33174.20833
1990,10,28,6,0,0,33174.25
1990,10,28,7,0,0,33174.29167
1990,10,28,8,0,0,33174.33333
1990,10,28,9,0,0,33174.375
1990,10,28,10,0,0,33174.41667
1990,10,28,11,0,0,33174.45833
1990,10,28,12,0,0,33174.5
1990,10,28,13,0,0,33174.54167
1990,10,28,14,0,0,33174.58333
1990,10,28,15,0,0,33174.625
1990,10,28,16,0,0,33174.66667
1990,10,28,17,0,0,33174.70833
1990,10,28,18,0,0,33174.75
1990,10,28,19,0,0,33174.79167
1990,10,28,20,0,0,33174.83333
1990,10,28,21,0,0,33174.875
1990,10,28,22,0,0,33174.91667
1990,10,28,23,0,0,33174.95833
1990,10,29,0,0,0,33175
1990,10,29,1,0,0,33175.04167
1990,10,29,2,0,0,33175.08333
1990,10,29,3,0,0,33175.125
1990,10,29,4,0,0,33175.16667
1990,10,29,5,0,0,33175.20833
1990,10,29,6,0,0,33175.25
1990,10,29,7,0,0,33175.29167
1990,10,29,8,0,0,33175.33333
1990,10,29,9,0,0,33175.375
1990,10,29,10,0,0,33175.41667
1990,10,29,11,0,0,33175.45833
1990,10,29,12,0,0,33175.5
1990,10,29,13,0,0,33175.54167
1990,10,29,14,0,0,33175.58333
1990,10,29,15,0,0,33175.625
1990,10,29,16,0,0,33175.66667
1990,10,29,17,0,0,33175.70833
1990,10,29,18,0,0,33175.75
1990,10,29,19,0,0,33175.79167
1990,10,29,20,0,0,33175.83333
